invoice_id,id,service_type,amount
c3f9ef84-74b0-4154-880e-4851f8c8f3c0,bf4b8bc0-be4a-4ee5-b219-01199d60d857,install,139
c3f9ef84-74b0-4154-880e-4851f8c8f3c0,24dc51fe-660d-43b8-a0f0-0fa064979463,other,162
c3f9ef84-74b0-4154-880e-4851f8c8f3c0,439f7cf5-ffc8-4a40-9ba0-2bf6c4270970,cleaning,706
a2700645-23fb-4f70-a00c-9091f7aac9cc,6dc6edbc-73c9-4c95-98e9-c40588da2a55,cleaning,1676
a2700645-23fb-4f70-a00c-9091f7aac9cc,92b72a86-19ad-467c-881e-6c7471d337a5,construction,1078
a2700645-23fb-4f70-a00c-9091f7aac9cc,8e4ba1ec-f633-4b4d-8613-da97f94d1954,cleaning,1045
a2700645-23fb-4f70-a00c-9091f7aac9cc,229e9a0a-2866-450b-84bd-ae896093f79f,repair,1152
a2700645-23fb-4f70-a00c-9091f7aac9cc,03f8edee-a276-4af6-bdcc-9a9a2adb0a13,painting,3936
1780c41b-9a11-47f6-9cf3-f827e27333ef,09cfbcef-7361-43ea-8173-2f4d956ab068,maintenance,112
1780c41b-9a11-47f6-9cf3-f827e27333ef,9902d794-9706-4e60-a473-5008630be559,install,151
1780c41b-9a11-47f6-9cf3-f827e27333ef,16b6052c-5b36-4de2-b068-e7611dfd425b,construction,38
1780c41b-9a11-47f6-9cf3-f827e27333ef,01c258e7-b5e0-4159-a5ed-76fa76844a8b,install,350
3d102a96-bcf6-47c6-b65d-cf06f0101194,8cb12da5-9a0c-4037-9f86-b142141b7414,install,896
3d102a96-bcf6-47c6-b65d-cf06f0101194,3dfeb421-bde9-4f2e-9b02-c0b26472adab,other,795
3d102a96-bcf6-47c6-b65d-cf06f0101194,391b0a1a-fd1c-4cf2-9bb4-3dcb0541ca2d,cleaning,1134
fa363686-4625-478a-9543-e04c7c352ecc,ea2f84a5-39bc-4222-b972-4634e344f782,maintenance,140
fa363686-4625-478a-9543-e04c7c352ecc,3cff3eca-2b43-44fa-bbe7-c58f89861976,maintenance,294
8ebae505-18e9-4dfa-a9d1-0d8c78307f89,58c2f9cb-5724-4fbc-9c83-c811ec453d16,cleaning,42
8ebae505-18e9-4dfa-a9d1-0d8c78307f89,0af013ec-dd7a-43e3-9d7f-543825bbb083,cleaning,267
8ebae505-18e9-4dfa-a9d1-0d8c78307f89,aac4a2a1-10dd-470d-a620-ff73cc59aa12,repair,240
8ebae505-18e9-4dfa-a9d1-0d8c78307f89,1311d7b0-34ab-4aa4-b0f6-6815125f3a05,other,768
031816c6-a469-499c-8c0b-cb487b25e3ac,6c8a7034-9597-46ce-a31b-ece5f26a6ca3,construction,2648
031816c6-a469-499c-8c0b-cb487b25e3ac,4094058c-ee13-41d5-b3fe-2a1ba3cdac1a,construction,4185
8bc5e8d5-5551-4e96-9ba5-6783aca31d87,38e977b0-055a-4817-b2ec-7a634d8f8404,install,1985
897dda7a-d8fb-4648-a553-b8ee4b366167,d64a5eda-b242-4d8d-9fcf-8e2c06775387,repair,674
897dda7a-d8fb-4648-a553-b8ee4b366167,cc40f2ab-d565-457b-9c76-e2477c29163a,construction,130
897dda7a-d8fb-4648-a553-b8ee4b366167,6e3f0f67-ab87-4ca1-a139-f7fc1be95acd,install,182
897dda7a-d8fb-4648-a553-b8ee4b366167,f97d9620-3cf0-4068-baef-d30ada956882,other,708
897dda7a-d8fb-4648-a553-b8ee4b366167,bc96aeeb-134d-4861-9a21-5bfbdf27ea85,other,2040
16c44af1-d653-4765-9429-705d4a856a57,875bc825-608a-4f7c-9761-9f260c61c336,cleaning,231
16c44af1-d653-4765-9429-705d4a856a57,53f23805-c579-4594-a30b-cc684e0bbc2a,maintenance,380
16c44af1-d653-4765-9429-705d4a856a57,c3362108-92f3-4f93-9a89-ff6d15d0e113,install,351
16c44af1-d653-4765-9429-705d4a856a57,22b14bed-2876-4ab1-9906-7f836815baf4,painting,237
16c44af1-d653-4765-9429-705d4a856a57,315b14e4-6d56-4abf-9c2c-4434290b9f9b,painting,815
24807b91-8216-47ff-aa88-45be0eeb2620,48856693-ea27-4fb5-bbdf-eb57baf0a981,maintenance,535
24807b91-8216-47ff-aa88-45be0eeb2620,eeb8e17b-291a-4f53-8042-e60ada1be008,maintenance,1744
24807b91-8216-47ff-aa88-45be0eeb2620,e4085ce7-d119-4ca5-9e6e-7960350c8aba,construction,222
24807b91-8216-47ff-aa88-45be0eeb2620,3bb88026-e86a-4fd6-865e-12c1a2f7679f,cleaning,3269
66825a84-d6cc-445f-b077-be1a61361074,1e553497-4059-42ac-bdff-21b0d267eca8,repair,1848
66825a84-d6cc-445f-b077-be1a61361074,23cf9320-ac38-407b-bad3-0bad33ae1adc,cleaning,7338
6ac35ee0-2dcd-44aa-8ff0-38c9cc79eb08,c3229397-14e8-492f-80c2-0de038a09365,construction,589
6ac35ee0-2dcd-44aa-8ff0-38c9cc79eb08,05d6f7dd-4be5-4f71-9fd8-16e4022d7faf,construction,1209
6ac35ee0-2dcd-44aa-8ff0-38c9cc79eb08,76cc33e7-ff2f-4f15-b934-c98833b3847c,other,792
6ac35ee0-2dcd-44aa-8ff0-38c9cc79eb08,37a4ec2b-634c-4338-8190-4797667bea96,other,2032
e987cc39-36cb-4d0a-be06-cd2149066b33,8a3f8a4b-9cc1-4b28-9f10-0769c2f45ec8,painting,952
e987cc39-36cb-4d0a-be06-cd2149066b33,568655ce-5777-4c0c-ae53-a1d855630c75,maintenance,1762
e987cc39-36cb-4d0a-be06-cd2149066b33,82e6da2f-15e1-4d65-adba-7cb0fe599e0b,painting,4532
28857508-461c-468f-9a89-040279ad930d,0f5039b1-a422-4c6b-b7b1-70d47bc16393,repair,194
28857508-461c-468f-9a89-040279ad930d,cc74a393-f201-4c3a-9f58-176b84b0f3dd,construction,142
28857508-461c-468f-9a89-040279ad930d,337bcb16-5b14-4e88-926c-06c235b0d6af,construction,919
67f7717d-9b1e-4ebf-ae1c-fa57716aea70,d5349c21-18b8-441e-8db3-160da785cd3f,install,4
67f7717d-9b1e-4ebf-ae1c-fa57716aea70,fd03ba37-58eb-4415-920d-89c98c8d3a9b,install,206
67f7717d-9b1e-4ebf-ae1c-fa57716aea70,8bd1fbfd-f9db-4fd5-9fa9-1eab6818f0bd,construction,98
67f7717d-9b1e-4ebf-ae1c-fa57716aea70,db277957-c9b7-4d11-8a1d-3cceb3492bc3,painting,388
67f7717d-9b1e-4ebf-ae1c-fa57716aea70,29785e3b-e4b2-4b46-9531-4abb0f473c96,other,438
b7055590-5c68-4447-a39c-1616586f92ac,a9b880e5-532d-442a-8ef2-d04cfc657e44,other,393
b7055590-5c68-4447-a39c-1616586f92ac,0c966dfd-9064-457e-a902-e67045a30d7e,maintenance,427
b7055590-5c68-4447-a39c-1616586f92ac,7f57c438-801a-4039-bf6d-05eb094a84de,painting,345
b7055590-5c68-4447-a39c-1616586f92ac,abec2f28-99dd-4811-8c22-290b10a218aa,cleaning,808
6d2cc1c6-b18f-4b0b-ada2-6646c90a8c84,7834dc7e-5cec-4f47-aaa7-d7131e55605e,maintenance,788
6d2cc1c6-b18f-4b0b-ada2-6646c90a8c84,78945d43-9650-4776-bd34-a05a9144059e,install,1334
6d2cc1c6-b18f-4b0b-ada2-6646c90a8c84,fb2595eb-8020-4ef8-82cf-e3dffcb52184,repair,2229
6d2cc1c6-b18f-4b0b-ada2-6646c90a8c84,a46f5307-e168-4c0d-ae88-23089bb11883,repair,3324
490765d3-7b37-4827-a9ed-a3861497a09d,3b9eeeff-2846-499b-879c-cedf1918288e,construction,30
490765d3-7b37-4827-a9ed-a3861497a09d,afbde4a9-359a-47b7-ab9e-9d7f0d4df687,painting,32
490765d3-7b37-4827-a9ed-a3861497a09d,4f0468ff-abf0-47b3-93f4-9bd0cc23b9b2,maintenance,319
490765d3-7b37-4827-a9ed-a3861497a09d,9a6660a5-4566-413a-b2cd-64204f45e0c5,repair,3
490765d3-7b37-4827-a9ed-a3861497a09d,138485db-442b-421d-b318-8c80b6b04669,cleaning,901
d293f333-1ff9-44b9-8081-0f8e133a1160,df4c25b0-4343-4222-a36c-6bbf882b3b77,cleaning,49
d293f333-1ff9-44b9-8081-0f8e133a1160,e24c3043-5eef-4a34-bef3-30495c98ad2c,construction,10
d293f333-1ff9-44b9-8081-0f8e133a1160,ff2bc624-8868-423f-a7b6-cf543a3c3b98,construction,96
d293f333-1ff9-44b9-8081-0f8e133a1160,1078a005-767f-4194-93c4-4e9fdd3c1297,other,44
d293f333-1ff9-44b9-8081-0f8e133a1160,5db6490f-aa3c-4f21-945d-42ceb011cf1a,painting,159
22d461d5-2780-4806-aac6-5a86da760644,31fa7d9a-5607-4eb2-9853-391c113a52c0,painting,1521
22d461d5-2780-4806-aac6-5a86da760644,d476c268-c797-44a7-8adf-7bc4c450cf0d,maintenance,1511
22d461d5-2780-4806-aac6-5a86da760644,e05bf16f-ba89-4ea7-a8dd-b8ac4cc4fab5,repair,936
22d461d5-2780-4806-aac6-5a86da760644,3e73de6b-085f-4dce-a78a-2c41d36f92ca,cleaning,983
22d461d5-2780-4806-aac6-5a86da760644,859f94c0-333d-4a31-a7f0-565b10b9821b,install,4388
523f1369-c93d-4732-a090-7a3ea3309a17,9b63f4f6-8b90-4ac6-85b4-e0d154808480,painting,64
523f1369-c93d-4732-a090-7a3ea3309a17,846e2e42-f197-44a7-ada7-ac01e6f23e73,construction,827
523f1369-c93d-4732-a090-7a3ea3309a17,94d0a295-18ea-43e7-8315-4d8595baa55d,other,436
523f1369-c93d-4732-a090-7a3ea3309a17,2a54555a-818c-44e5-908b-e179e86666dc,construction,1617
ecc1fea1-f873-46c5-beb1-27b6ad779a30,4eb3f066-42c5-4b63-a7cd-59b08dad892d,install,276
ecc1fea1-f873-46c5-beb1-27b6ad779a30,340a3d0f-a3f1-4e5b-8572-9551c999a3e0,maintenance,456
ecc1fea1-f873-46c5-beb1-27b6ad779a30,00d68684-5558-49ee-8fa5-c0b9d08e0193,cleaning,1013
ecc1fea1-f873-46c5-beb1-27b6ad779a30,c86b3d6a-c662-49d1-aa30-b6ad2fc9ea66,painting,3171
d2aab71f-bc6d-4b8c-a9b5-90d52f202e26,dd9be256-aa40-4425-be07-50cb802888f6,construction,4238
d2aab71f-bc6d-4b8c-a9b5-90d52f202e26,9453b70b-982c-41dd-91aa-3d080c434f07,construction,4955
62751d65-9ebe-4e12-bce3-00e0880f191f,5b0c64a0-8101-4f47-9df4-180ba7409b75,painting,1238
62751d65-9ebe-4e12-bce3-00e0880f191f,71d09ffd-1a05-414f-9b68-978f4df25553,maintenance,7012
ec640d16-6805-47e3-a472-7979d1c3f8d6,699c1f7e-a23c-42fd-adef-89b1cef25f99,construction,2454
ed2cebba-0866-4289-bb90-e40051a7b4fc,bfb66d69-1c14-4412-8053-9498723d1125,cleaning,340
ed2cebba-0866-4289-bb90-e40051a7b4fc,e8287d49-0914-4e37-b128-3bb8cee5dcff,painting,3722
ed2cebba-0866-4289-bb90-e40051a7b4fc,0c44b99e-2cc3-41f1-9943-bb1e7930a617,cleaning,5812
693c6151-ef2a-48ed-815c-ee4b35fd89f4,d3c5c3bf-531d-458b-863a-db58c3b3987f,other,1536
693c6151-ef2a-48ed-815c-ee4b35fd89f4,dd9d5642-bfc6-475c-96d0-f0965ab8effc,construction,572
693c6151-ef2a-48ed-815c-ee4b35fd89f4,fe3277df-2521-4436-9b8f-f090073df70a,other,2777
40384254-3ab8-4202-90ed-c26961cb2be6,12772c75-aef1-486c-a60f-1424a8492b82,maintenance,200
40384254-3ab8-4202-90ed-c26961cb2be6,0508aa2b-6674-4f77-915d-ad2cd352b80a,construction,132
40384254-3ab8-4202-90ed-c26961cb2be6,83f3e532-d9ef-4a73-9213-c8901d5be3c6,other,351
767364ec-cc99-403c-b969-19eb5ea07fa9,935c611a-be68-4973-93ef-6a53f7996ee2,painting,7495
112ce50e-2cce-467d-b6e3-e42004d13775,5bff1934-5d9d-4dfd-a2fc-26fe75715279,repair,118
112ce50e-2cce-467d-b6e3-e42004d13775,0117cfc1-f344-4fb0-bbe6-640df9c9387a,other,112
112ce50e-2cce-467d-b6e3-e42004d13775,2ee024e0-bb14-40a8-ab20-3756b8495dfe,maintenance,102
112ce50e-2cce-467d-b6e3-e42004d13775,00c609c5-7c5e-4ccd-8c3e-8cada970b541,construction,297
d95daf63-c3a3-4791-8c80-d4f4921d20a5,be5688eb-3ae2-40f0-bd33-1deabbdcf5a1,construction,217
d95daf63-c3a3-4791-8c80-d4f4921d20a5,74df91cc-1b10-4fa8-9b99-3e7962c9cfd0,cleaning,813
d95daf63-c3a3-4791-8c80-d4f4921d20a5,d4dc64eb-a2dc-4dc4-b69e-c6b07cd10d84,construction,586
d95daf63-c3a3-4791-8c80-d4f4921d20a5,cbdf83b7-a3f8-4687-9f1a-524b29e7ff3f,repair,2821
39107bfe-f8ec-4851-9a5e-ab8d0f1960af,9ab02af7-62e5-47f6-84d0-68cb6f5d0a5b,repair,2155
39107bfe-f8ec-4851-9a5e-ab8d0f1960af,14c3d29e-cc8b-45ce-9a1f-52faa12f31db,painting,4824
52780d98-97ea-463a-bc9d-6fe3aa10bd5a,184b00a9-74ff-4f59-a78f-b8bc3bd95e88,cleaning,2093
52780d98-97ea-463a-bc9d-6fe3aa10bd5a,4c368006-81bc-44e0-a16a-8e80a7eb8235,maintenance,1140
52780d98-97ea-463a-bc9d-6fe3aa10bd5a,ffb86400-1b6a-4b67-bdd8-1fb1fef9c98e,painting,1121
52780d98-97ea-463a-bc9d-6fe3aa10bd5a,42fa993f-3af5-4e8f-b54d-af671159ce3a,painting,5434
ad1258e5-f7a9-4659-bdd9-5b82fea57313,68cb769c-2004-4a6e-9a2d-33e23d3a79b5,construction,3753
ad1258e5-f7a9-4659-bdd9-5b82fea57313,831a38d9-586e-47c3-9c36-69e294427aab,maintenance,5972
88f211fc-3ede-423b-880c-5adb90845146,006fab0d-763f-4f50-bb95-8ac31d6f02ca,other,373
88f211fc-3ede-423b-880c-5adb90845146,f5ccd882-ed60-4cc9-b7a9-6c055509adf9,painting,764
dff0c6f9-ef39-4551-81e9-d358707b6e92,3dc0d489-1d13-4252-af35-7a1d740f8902,cleaning,296
dff0c6f9-ef39-4551-81e9-d358707b6e92,927d0f43-96fd-4c94-979a-6a158634847d,maintenance,3262
dff0c6f9-ef39-4551-81e9-d358707b6e92,becc3292-c5db-407e-99d4-c41acb4354d7,other,3817
ebed2336-79b7-4523-ac41-823160342140,5d33144c-9528-46f5-a419-bf48e0e8c681,construction,128
ebed2336-79b7-4523-ac41-823160342140,98ec725c-b538-490b-ad37-c7c4f5d3c42f,install,728
ebed2336-79b7-4523-ac41-823160342140,df974698-cfa1-43d2-aa07-3daae46e42ec,repair,2600
dab3bdf7-b1c7-460d-895d-ccc8fd52bf1a,be4f4692-92d6-4bd9-9ad5-7a6ad55adff4,construction,2104
dab3bdf7-b1c7-460d-895d-ccc8fd52bf1a,5ab43b63-620f-439e-9d90-27ad14372ea1,maintenance,1963
dab3bdf7-b1c7-460d-895d-ccc8fd52bf1a,0e19c338-6bd2-41ae-81c3-5f4b8399cc06,install,983
dab3bdf7-b1c7-460d-895d-ccc8fd52bf1a,fde642fc-ce9d-4937-8eef-b41649db1dfd,install,4839
3b702752-0613-4edf-b870-ad023151f80e,651e6dea-773f-4277-9f10-1990b40db75b,install,867
3b702752-0613-4edf-b870-ad023151f80e,e62b16ad-fc6b-4c48-9ef7-e8bebfe1a991,install,311
3b702752-0613-4edf-b870-ad023151f80e,7f82a004-caa0-4c2f-bc12-bd861cc8cb39,cleaning,1942
3b702752-0613-4edf-b870-ad023151f80e,8316307e-10da-4c43-936d-1365d7b10a60,construction,3643
2b0538e5-f235-44b6-a8c0-bc01ea1b1574,1ba5891b-6035-4169-be37-0be836731b89,painting,7529
76569bec-984e-4920-813a-ad5531ea115f,a0311563-468d-4944-90c2-24ea9c9f0954,cleaning,564
76569bec-984e-4920-813a-ad5531ea115f,1eaf87ed-c3a7-47ff-953a-42f0fa7c2d5e,other,700
76569bec-984e-4920-813a-ad5531ea115f,96a23b6b-8843-4152-b0c9-009fb6ce5713,other,2163
76569bec-984e-4920-813a-ad5531ea115f,5b9fea73-3647-4486-b833-a0de0a45aaef,painting,2726
8eee485d-4561-40e4-8dcf-c35f542c4e20,af28dd99-a15d-4126-81c5-1109db0f3b81,repair,503
8eee485d-4561-40e4-8dcf-c35f542c4e20,1c04d5e5-76fa-4be5-b3ce-b922a015fe7f,painting,378
8eee485d-4561-40e4-8dcf-c35f542c4e20,74321968-638b-4e0c-816e-3cd5cd6dbd8b,construction,314
8eee485d-4561-40e4-8dcf-c35f542c4e20,79bb8a7e-5fe3-478d-a964-bfe73e750762,repair,306
8eee485d-4561-40e4-8dcf-c35f542c4e20,ceb84f2b-14ea-445f-944b-d4bd3d3a8378,maintenance,1266
12bc8d26-adcd-4ec6-bd08-a1577aa19e5b,2c275758-5e75-415f-b3a0-1709814ac750,cleaning,156
12bc8d26-adcd-4ec6-bd08-a1577aa19e5b,29df5df7-de7e-458c-88a8-03022b907615,maintenance,679
12bc8d26-adcd-4ec6-bd08-a1577aa19e5b,c3e8b91e-fe0a-48ba-bd58-192e7b372e0b,cleaning,56
12bc8d26-adcd-4ec6-bd08-a1577aa19e5b,a8ffa01f-e65d-4288-a9bc-ebca31b12081,install,641
12bc8d26-adcd-4ec6-bd08-a1577aa19e5b,32923e53-750f-4562-b2c5-13e1a79c064d,construction,1537
7a435777-ebba-4f31-a93a-a39e14cbdf19,a45b78d8-824c-47be-98f6-ccf08c791964,repair,1491
7a435777-ebba-4f31-a93a-a39e14cbdf19,1da728cf-bdee-4443-b5bf-aef126513760,install,1990
7a435777-ebba-4f31-a93a-a39e14cbdf19,dc644767-d5f6-401d-99e7-9fba3cf2761c,painting,2617
a9d14a46-4fc2-405f-a966-4b66177d0545,e75871e8-0ccb-4011-ae66-62165d590e8d,maintenance,1293
a9d14a46-4fc2-405f-a966-4b66177d0545,c9adb215-2517-4f3a-8ebc-8f44cbcea2b7,construction,511
a9d14a46-4fc2-405f-a966-4b66177d0545,5afb1294-8f79-43db-9c25-9153a62a14ca,other,7389
f4479762-df8b-49f7-92dc-2d6f8a39894e,075e6eb3-c4bf-4d66-a13b-4bcb80716c7d,repair,76
f4479762-df8b-49f7-92dc-2d6f8a39894e,74c13124-1e9f-48a5-988f-190fff150ae6,cleaning,217
f4479762-df8b-49f7-92dc-2d6f8a39894e,911d4d6e-ad22-468c-8a8a-d9fb98a68317,construction,3035
b9a6fb8d-d733-4bb2-ba61-271b13926646,4c5123c1-f362-4121-93b9-fe0bbe18b18b,install,2847
cd12ace5-9eea-4ecb-87c1-861570297a4f,906939e4-7e91-4290-aa81-338564b97b9b,other,693
bc7534cc-d280-487b-b2e3-b04398e70bd5,a71bd69f-0a7d-4655-bf0a-a42e5d2c157e,repair,130
bc7534cc-d280-487b-b2e3-b04398e70bd5,7ffcab54-435d-487c-a473-f172adebae59,construction,1081
bc7534cc-d280-487b-b2e3-b04398e70bd5,36daca56-7f18-430e-baf2-f5688b9ca800,construction,233
bc7534cc-d280-487b-b2e3-b04398e70bd5,771dd759-f6d2-48fd-a694-82c741dec281,install,433
bc7534cc-d280-487b-b2e3-b04398e70bd5,6a7d26bf-8741-4d72-877d-0d80eb045082,repair,7760
5066c141-3c7b-4f06-8483-6e69ce7ba056,06c87535-b13b-43bd-8e4a-e2984b923285,maintenance,35
5066c141-3c7b-4f06-8483-6e69ce7ba056,6200d471-179d-41ad-bf0a-5e4352e62135,construction,9443
a0f5fabb-5ccd-4efe-8b55-7c74ce07f621,12bf10a7-c18d-405a-95bb-4f90997367c8,painting,67
a0f5fabb-5ccd-4efe-8b55-7c74ce07f621,ea673291-b05f-42a5-96be-b8deecf82220,repair,436
a0f5fabb-5ccd-4efe-8b55-7c74ce07f621,c7c50ecd-afcc-42c9-ba4a-83e0b5812327,painting,551
9b2e281c-3644-4664-853e-7839dcd17a7c,be8a65fd-e510-4cf7-a742-a3766359f70c,install,912
9b2e281c-3644-4664-853e-7839dcd17a7c,b77f71f6-e574-48e6-b272-9c7a1ebf3bba,cleaning,260
9b2e281c-3644-4664-853e-7839dcd17a7c,3a36aa8b-af3e-4bb3-abf8-7b6543124475,maintenance,3272
7befd6a7-6b4e-4328-adae-0867ea16281b,a2584201-fbc2-4e8b-9a52-6738096d507f,construction,1698
7befd6a7-6b4e-4328-adae-0867ea16281b,1df759eb-2aa3-46fd-819c-1d5042a84976,repair,7700
10843a4d-fbae-4c8f-b28c-b369099166ce,9679d6dc-40f8-4e44-8213-c9d7f97702a5,cleaning,5652
6c8cab22-5642-4951-a57f-1c51de16b7ab,b02be35d-a346-4954-a090-be051a46403a,install,114
6c8cab22-5642-4951-a57f-1c51de16b7ab,54b4de39-9815-42d0-9e03-9c83dfac2c15,repair,140
6c8cab22-5642-4951-a57f-1c51de16b7ab,444e5b92-b326-4731-a20d-1f921f1b4d4a,maintenance,228
6c8cab22-5642-4951-a57f-1c51de16b7ab,341d2379-0b6f-43f8-9743-db38eabe6f64,other,6
6c8cab22-5642-4951-a57f-1c51de16b7ab,707f8f83-a054-4374-a170-af9816908089,repair,664
b84dfa2e-287c-4c09-b7a3-7883b4c8c488,39dee344-221d-4e16-ac0f-23a8de2b8283,other,9249
bf78a491-b2a9-4161-b46f-bd85c9e8b955,54e3f929-73cc-4ac2-b9f6-c2148ccc09e6,repair,462
bf78a491-b2a9-4161-b46f-bd85c9e8b955,24f56bbd-bd79-4557-ab77-0ac3a7f6bd82,other,92
bf78a491-b2a9-4161-b46f-bd85c9e8b955,ee64df85-e267-4cff-89fd-02e6beca0e46,construction,2094
bf78a491-b2a9-4161-b46f-bd85c9e8b955,8ec55861-b63d-4d6e-93b6-c4de02146889,maintenance,1241
bf78a491-b2a9-4161-b46f-bd85c9e8b955,b1d08d76-d4d9-4b04-921d-318dacdcfedd,maintenance,5006
a437cb94-b605-4a5f-9d43-307781402c50,558053c9-5151-469c-870f-7e000554b86e,install,1350
a437cb94-b605-4a5f-9d43-307781402c50,b7fec74b-ff27-463a-b3c0-e8734ec9ffa5,painting,1350
a437cb94-b605-4a5f-9d43-307781402c50,deb98cb6-859b-472e-b631-e71ed4c11ff1,other,138
a437cb94-b605-4a5f-9d43-307781402c50,3bc1ca28-5177-4e55-9be1-7e188b1cf885,construction,781
a437cb94-b605-4a5f-9d43-307781402c50,5d6fe920-3536-4ec2-a52a-c34e67e2c5ea,other,4420
672fe156-c548-44bc-9512-b90990ab13f3,05d3308e-de0c-4b1f-a751-f6f1d2fe061d,maintenance,60
672fe156-c548-44bc-9512-b90990ab13f3,26153cc3-bcb0-48f0-93f6-38cf910d9795,cleaning,10
672fe156-c548-44bc-9512-b90990ab13f3,629dbfc1-0331-4e7a-9c48-e320f4f1fda9,cleaning,467
672fe156-c548-44bc-9512-b90990ab13f3,7082a81e-bd0f-419d-978b-23af2fe52dcc,cleaning,1282
1e22e0f7-bb12-4b4d-b85e-28310acd7a93,cd76bd1c-5f08-4c4d-95f7-c79234eaeea2,repair,28
1e22e0f7-bb12-4b4d-b85e-28310acd7a93,a9cba27b-fd75-472a-b8a3-b2c56e5265b6,other,181
1e22e0f7-bb12-4b4d-b85e-28310acd7a93,9b694a24-817e-4f35-a11d-6935caf1acfb,painting,11
1e22e0f7-bb12-4b4d-b85e-28310acd7a93,f2ecce27-4033-4e15-940c-0d0aee09e75c,construction,526
6dec52b4-6a6c-4d10-bf2f-9bf170cbdd1d,254f1f41-f999-4840-a749-7eb77895959b,painting,2028
6dec52b4-6a6c-4d10-bf2f-9bf170cbdd1d,5d8d2d27-66a6-4eba-8443-53883fe5bb04,painting,2993
6dec52b4-6a6c-4d10-bf2f-9bf170cbdd1d,3600d092-b0ca-441f-8f0e-6b8e2c18bd9a,cleaning,3449
359e107f-eaf2-48e6-8ac7-4a4b1d150b8c,752b680c-b7aa-4eb4-a005-a3126196b7a9,painting,199
359e107f-eaf2-48e6-8ac7-4a4b1d150b8c,741ebcf6-1331-45ad-a983-e00ce480372d,painting,800
2ac3587a-559e-497c-a3fd-2f2c283d98fd,326899c4-34e5-4d95-974f-b211dad6a9eb,construction,7039
adff3995-fafc-43bb-8849-04dd046e8459,6ef763ed-5785-41e4-b079-fb561823e1c4,install,8672
59356059-7dc0-431b-ac4f-f855054bc223,8c518978-de23-4919-935e-b9688f479d99,painting,340
59356059-7dc0-431b-ac4f-f855054bc223,c47e6167-640b-48e3-bdc9-67912554c52a,other,1635
59356059-7dc0-431b-ac4f-f855054bc223,bfee9705-1d83-4b62-80b3-49393ee67a2a,install,1085
59356059-7dc0-431b-ac4f-f855054bc223,3132117b-9afd-4fec-861b-e120e749b8e5,maintenance,4794
a927b3ca-8d56-4285-b9f6-85f2fbb5c6a9,1df3bc9f-bcd2-4d78-bed5-ac3605ab85a1,construction,46
a927b3ca-8d56-4285-b9f6-85f2fbb5c6a9,f73d772a-928d-4af0-a12b-5a6a75b011fb,other,1098
36eabb9f-5687-4d15-915d-b3a061101a57,f6e2ae76-e9d7-49af-8640-670dfd22dd6f,construction,2940
2d6bcd57-f30e-4b76-a567-6a39dc79f85a,98bf3ca8-c9b4-4889-9069-c35d7b72059d,maintenance,828
2d6bcd57-f30e-4b76-a567-6a39dc79f85a,12416d85-38cc-45fe-824f-816b8e66071b,maintenance,9067
f56fe582-c0bc-4898-b51b-f9babb347c56,a52becb0-238b-4391-b47d-654fdf0250d7,repair,2345
45dfaf84-8102-4a9f-87e4-1e1ab4f8695a,0eedd98b-d169-4204-a60c-bcfe1119cb14,painting,265
45dfaf84-8102-4a9f-87e4-1e1ab4f8695a,4f0460d4-a340-4b6d-9b1f-cbbfd06c15bd,repair,1389
45dfaf84-8102-4a9f-87e4-1e1ab4f8695a,9d17a779-bd00-429a-9543-e055cd37b3b9,painting,2893
ea0df24d-2d76-4938-af2c-dc9917ebaac6,33d249b9-45d0-46f6-b070-44d7a5190348,other,1310
ea0df24d-2d76-4938-af2c-dc9917ebaac6,9c63dcbb-31c9-4a7b-b434-824fc1e55cfe,cleaning,1872
ea0df24d-2d76-4938-af2c-dc9917ebaac6,7ece2b42-caaf-455e-b9b3-0b0866211ac4,maintenance,4431
f661f142-c280-49e6-a35c-ae3a3ed2b2a9,2aca085f-8917-43e5-b4ba-d7f09a0b5630,construction,144
f661f142-c280-49e6-a35c-ae3a3ed2b2a9,76521001-f1c2-464f-a05f-2e62a3e2e784,repair,564
f661f142-c280-49e6-a35c-ae3a3ed2b2a9,1ee2704f-98e2-4f4e-a3b9-d948ad9a0cd3,painting,456
f661f142-c280-49e6-a35c-ae3a3ed2b2a9,c5d56ff3-8549-4c4e-96e0-30c67a30c66d,maintenance,734
9cfd5d0b-c84c-4e4b-b23a-940eb456c764,205586fd-f9f7-4810-bd32-58bf49b379e7,other,2802
9cfd5d0b-c84c-4e4b-b23a-940eb456c764,fd9f9e49-d801-4003-a58d-667c5d2a0929,cleaning,993
9cfd5d0b-c84c-4e4b-b23a-940eb456c764,8f558b81-a60f-446e-8dca-487f634e6340,repair,4655
93a115f3-7f36-4727-a00f-c01ee9b8e6f0,6dd3d40f-cc6f-4c95-8cb5-a866ef4ca44e,construction,276
93a115f3-7f36-4727-a00f-c01ee9b8e6f0,a4eda96c-5628-403a-a8cf-3a6e2b8e7393,painting,154
93a115f3-7f36-4727-a00f-c01ee9b8e6f0,074acfaa-64e8-4e48-b5d0-9e36db7b5f16,painting,1632
24f8218d-0df4-465f-871a-ad2b702b9066,e96daafe-7583-48ed-bd82-652f017ed83c,install,1775
24f8218d-0df4-465f-871a-ad2b702b9066,733c8e3f-1138-4f67-81a9-9b654eabf4f9,install,846
